Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,10162.97363,10182.34082,9460.571289,9529.803711,9529.803711,39137252109
2020-06-03,9533.760742,9682.859375,9471.84668,9656.717773,9656.717773,25007459262
2020-06-04,9655.854492,9887.610352,9525.24707,9800.636719,9800.636719,25921805072
2020-06-05,9800.21582,9869.237305,9663.216797,9665.533203,9665.533203,23509628646
2020-06-06,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222
2020-06-07,9653.00293,9768.498047,9458.150391,9758.852539,9758.852539,25015250846
2020-06-08,9760.063477,9782.306641,9675.885742,9771.489258,9771.489258,21486346312
2020-06-09,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842783
2020-06-10,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567601
2020-06-11,9870.078125,9938.297852,9263.069336,9321.78125,9321.78125,30247143440
2020-06-12,9320.69043,9540.46582,9285.851563,9480.84375,9480.84375,22610564515
2020-06-13,9480.735352,9493.211914,9396.009766,9475.277344,9475.277344,17564322315
2020-06-14,9477.553711,9482.270508,9347.59375,9386.788086,9386.788086,18991732746
2020-06-15,9386.035156,9504.860352,8990.175781,9450.702148,9450.702148,26699704768
2020-06-16,9454.266602,9579.430664,9400.445313,9538.024414,9538.024414,21565537209
2020-06-17,9533.78418,9540.422852,9327.339844,9480.254883,9480.254883,20177709879
2020-06-18,9481.567383,9482.782227,9328.395508,9411.84082,9411.84082,17770083003
2020-06-19,9410.293945,9440.875977,9274.295898,9288.018555,9288.018555,19632223107
2020-06-20,9290.959961,9394.97168,9247.379883,9332.34082,9332.34082,17130541557
2020-06-21,9330.926758,9401.107422,9300.430664,9303.629883,9303.629883,15324301169
2020-06-22,9300.915039,9655.073242,9296.87207,9648.717773,9648.717773,21104009514
2020-06-23,9644.076172,9670.541016,9547.24707,9629.658203,9629.658203,17006433272
2020-06-24,9632.149414,9680.367188,9278.233398,9313.610352,9313.610352,18961716076
2020-06-25,9314.126953,9340.161133,9095.324219,9264.813477,9264.813477,18616048626
2020-06-26,9260.995117,9310.516602,9101.738281,9162.917969,9162.917969,18341465837
2020-06-27,9167.824219,9207.810547,8998.216797,9045.390625,9045.390625,17273093144
2020-06-28,9048.460938,9197.546875,8975.525391,9143.582031,9143.582031,14560870760
2020-06-29,9140.029297,9237.573242,9041.875977,9190.854492,9190.854492,16460547078
2020-06-30,9185.581055,9217.835938,9084.837891,9137.993164,9137.993164,15735797744
2020-07-01,9145.985352,9309.754883,9104.735352,9228.325195,9228.325195,15971550355
2020-07-02,9231.139648,9274.962891,9036.623047,9123.410156,9123.410156,16338916796
2020-07-03,9124.842773,9202.344727,9058.794922,9087.303711,9087.303711,13078970999
2020-07-04,9084.233398,9183.295898,9053.629883,9132.488281,9132.488281,12290528515
2020-07-05,9126.09082,9162.183594,8977.015625,9073.942383,9073.942383,12903406143
2020-07-06,9072.849609,9375.474609,9058.664063,9375.474609,9375.474609,17889263252
2020-07-07,9349.161133,9360.617188,9201.81543,9252.277344,9252.277344,13839652595
2020-07-08,9253.020508,9450.335938,9249.5,9428.333008,9428.333008,19702359883
2020-07-09,9427.994141,9431.378906,9234.999023,9277.967773,9277.967773,18000702524
2020-07-10,9273.357422,9287.47168,9118.001953,9278.807617,9278.807617,16860035605
2020-07-11,9277.511719,9293.532227,9199.485352,9240.34668,9240.34668,13249910444
2020-07-12,9241.054688,9319.418945,9197.450195,9276.5,9276.5,14452361907
2020-07-13,9277.205078,9306.405273,9224.292969,9243.614258,9243.614258,17519821266
2020-07-14,9238.703125,9283.841797,9171.661133,9243.213867,9243.213867,18085038362
2020-07-15,9241.897461,9275.325195,9171.933594,9192.836914,9192.836914,15844731575
2020-07-16,9191.980469,9214.3125,9088.947266,9132.227539,9132.227539,15713967523
2020-07-17,9131.8125,9182.253906,9089.202148,9151.392578,9151.392578,13944570749
2020-07-18,9151.183594,9230.983398,9100.824219,9159.040039,9159.040039,12252601475
2020-07-19,9158.005859,9201.398438,9097.632813,9185.817383,9185.817383,12939002784
2020-07-20,9187.220703,9214.270508,9137.509766,9164.231445,9164.231445,13755604146
2020-07-21,9162.514648,9407.262695,9149.389648,9374.887695,9374.887695,18069581956
2020-07-22,9375.080078,9530.518555,9319.65332,9525.363281,9525.363281,16532254884
2020-07-23,9527.141602,9610.24707,9483.003906,9581.072266,9581.072266,18146399002
2020-07-24,9585.514648,9623.336914,9481.454102,9536.892578,9536.892578,16552768325
2020-07-25,9539.485352,9704.556641,9530.211914,9677.113281,9677.113281,16610070933
2020-07-26,9680.234375,10023.80762,9652.847656,9905.166992,9905.166992,20507998997
2020-07-27,9905.217773,11298.22168,9903.969727,10990.87305,10990.87305,35359749590
2020-07-28,11017.46387,11204.32715,10632.63184,10912.82324,10912.82324,28766551142
2020-07-29,10912.95313,11304.39746,10856.1416,11100.46777,11100.46777,24617249715
2020-07-30,11099.83301,11169.35645,10895.45508,11111.21387,11111.21387,22857247901
2020-07-31,11110.21094,11415.86426,10987.05371,11323.4668,11323.4668,23160469766
2020-08-01,11322.57031,11794.77539,11239.68262,11759.59277,11759.59277,26075670303
2020-08-02,11758.76465,12034.14453,11018.12988,11053.61426,11053.61426,27410067336
2020-08-03,11043.76856,11453.0791,11012.41504,11246.34863,11246.34863,20271713443
2020-08-04,11246.20313,11385.38184,11094.14551,11205.89258,11205.89258,21250197042
2020-08-05,11203.82324,11786.61719,11158.28516,11747.02246,11747.02246,24411254471
2020-08-06,11749.87109,11902.33594,11598.71387,11779.77344,11779.77344,23400740340
2020-08-07,11778.89453,11898.03809,11408.59375,11601.47266,11601.47266,23132312867
2020-08-08,11604.55371,11800.06445,11558.43164,11754.0459,11754.0459,17572057837
2020-08-09,11737.3252,11806.05664,11548.78418,11675.73926,11675.73926,17489608833
2020-08-10,11662.25684,12045.14063,11662.25684,11878.11133,11878.11133,26114112569
2020-08-11,11881.64746,11932.71094,11195.70898,11410.52539,11410.52539,27039782640
2020-08-12,11404.59668,11748.39648,11249.60547,11584.93457,11584.93457,25064548486
2020-08-13,11588.40527,11796.39648,11216.87207,11784.1377,11784.1377,27522199497
2020-08-14,11772.65918,12150.99414,11685.45508,11768.87109,11768.87109,24237958589
2020-08-15,11768.69727,11963.20313,11768.69727,11865.69824,11865.69824,23354924400
2020-08-16,11866.68555,11934.90137,11737.18848,11892.80371,11892.80371,20583375490
2020-08-17,11895.6582,12359.05664,11806.69629,12254.40234,12254.40234,28227687027
2020-08-18,12251.89551,12335.70703,11954.52539,11991.2334,11991.2334,26043227672
2020-08-19,11990.88477,12028.92383,11687.33301,11758.2832,11758.2832,24502851117
2020-08-20,11761.5,11900.41113,11710.06348,11878.37207,11878.37207,20175242945
2020-08-21,11878.02637,11899.25977,11564.97949,11592.48926,11592.48926,23762425999
2020-08-22,11585.47754,11689.40723,11448.80566,11681.8252,11681.8252,20224191306
2020-08-23,11679.69629,11713.42969,11559.9209,11664.84766,11664.84766,18482062658
2020-08-24,11663.68945,11807.63184,11623.25,11774.5957,11774.5957,20681511755
2020-08-25,11773.58887,11778.29981,11189.85059,11366.13477,11366.13477,26301509932
2020-08-26,11366.89453,11530.05273,11296.99316,11488.36328,11488.36328,22466660958
2020-08-27,11485.6084,11570.78613,11185.94141,11323.39746,11323.39746,23240415076
2020-08-28,11325.2959,11545.61523,11316.42285,11542.5,11542.5,19807127588
2020-08-29,11541.05469,11585.64063,11466.29297,11506.86523,11506.86523,17485597759
2020-08-30,11508.71387,11715.26465,11492.38184,11711.50586,11711.50586,19760127945
2020-08-31,11713.30664,11768.87695,11598.31836,11680.82031,11680.82031,22285928250
2020-09-01,11679.31641,12067.08106,11601.12891,11970.47852,11970.47852,27311555343
2020-09-02,11964.82324,11964.82324,11290.79395,11414.03418,11414.03418,28037405299
2020-09-03,11407.19141,11443.02246,10182.46484,10245.29688,10245.29688,31927261555
2020-09-04,10230.36523,10663.91992,10207.94043,10511.81348,10511.81348,29965130374
2020-09-05,10512.53027,10581.57129,9946.675781,10169.56738,10169.56738,44916565292
2020-09-06,10167.2168,10353.92773,10056.88574,10280.35156,10280.35156,37071460174
2020-09-07,10280.99805,10399.15332,9916.493164,10369.56348,10369.56348,33703098409
2020-09-08,10369.30664,10414.77539,9945.110352,10131.5166,10131.5166,33430927462
2020-09-09,10134.15137,10350.54297,10017.25098,10242.34766,10242.34766,24128292755
2020-09-10,10242.33008,10503.91211,10238.13574,10363.13867,10363.13867,54406443211
2020-09-11,10369.02832,10434.92285,10140.83691,10400.91504,10400.91504,45201121775
2020-09-12,10409.86133,10578.83789,10292.38672,10442.1709,10442.1709,36750077324
2020-09-13,10452.39941,10577.21484,10224.33008,10323.75586,10323.75586,36506852789
2020-09-14,10328.73438,10800.01074,10266.00879,10680.83789,10680.83789,35453581940
2020-09-15,10677.75488,10938.63184,10656.45996,10796.95117,10796.95117,32509451925
2020-09-16,10797.76172,11100.12402,10704.88477,10974.90527,10974.90527,30769986455
2020-09-17,10973.25195,11037.4209,10774.62793,10948.99023,10948.99023,38151810523
2020-09-18,10951.82031,11034.9082,10829.65723,10944.58594,10944.58594,26341903912
2020-09-19,10933.75293,11134.09277,10909.61816,11094.34668,11094.34668,22764204008
2020-09-20,11095.87012,11095.87012,10814.47754,10938.27148,10938.27148,24699523788
2020-09-21,10934.92578,10988.30469,10380.26074,10462.25977,10462.25977,28884999244
2020-09-22,10459.62402,10568.07715,10382.72656,10538.45996,10538.45996,23621787804
2020-09-23,10535.49219,10537.82813,10197.86523,10246.18652,10246.18652,23788661867
2020-09-24,10248.78613,10771.05664,10231.49023,10760.06641,10760.06641,47144380902
2020-09-25,10761.10938,10777.69629,10578.91406,10692.7168,10692.7168,39348590957
2020-09-26,10695.5752,10772.99902,10667.28125,10750.72363,10750.72363,46852525493
2020-09-27,10746.89258,10803.97656,10622.92188,10775.26953,10775.26953,53745972818
2020-09-28,10776.61328,10945.34766,10703.89356,10709.65234,10709.65234,47762394731
2020-09-29,10709.65039,10860.00098,10649.49512,10844.64063,10844.64063,46582396602
2020-09-30,10843.87109,10847.25684,10669.32129,10784.49121,10784.49121,44171073700
2020-10-01,10795.25488,10933.62402,10472.35645,10619.45215,10619.45215,40023134100
2020-10-02,10619.82129,10657.83789,10416.68945,10575.97461,10575.97461,48661453918
2020-10-03,10575.10059,10598.94043,10511.12988,10549.3291,10549.3291,44660271563
2020-10-04,10550.44043,10686,10534.3916,10669.58301,10669.58301,71251776995
2020-10-05,10676.5293,10793.50781,10634.60059,10793.33984,10793.33984,47537578009
2020-10-06,10796.30664,10797.57813,10528.89063,10604.40625,10604.40625,42623695307
2020-10-07,10603.35547,10680.50781,10562.50684,10668.96875,10668.96875,37799458436
2020-10-08,10669.37109,10945.73731,10562.60645,10915.68555,10915.68555,63314794397
2020-10-09,10927.91309,11102.67188,10846.85059,11064.45801,11064.45801,22799117613
2020-10-10,11059.14258,11442.21094,11056.94043,11296.36133,11296.36133,22877978588
2020-10-11,11296.08203,11428.81348,11288.62793,11384.18164,11384.18164,19968627060
2020-10-12,11392.63574,11698.46777,11240.68652,11555.36328,11555.36328,26163972642
2020-10-13,11548.71973,11548.98438,11321.22461,11425.89941,11425.89941,24241420251
2020-10-14,11429.04785,11539.97754,11307.83106,11429.50684,11429.50684,24103426719
2020-10-15,11426.60254,11569.91406,11303.60352,11495.34961,11495.34961,24487233058
2020-10-16,11502.82813,11540.06152,11223.0127,11322.12305,11322.12305,25635480772
2020-10-17,11322.12305,11386.26172,11285.3457,11358.10156,11358.10156,19130430174
2020-10-18,11355.98242,11483.35938,11347.57813,11483.35938,11483.35938,18283314340
2020-10-19,11495.03809,11799.09277,11408.29004,11742.03711,11742.03711,23860769928
2020-10-20,11745.97461,11999.91797,11681.48047,11916.33496,11916.33496,30915821592
2020-10-21,11913.07715,13184.56641,11900.92871,12823.68945,12823.68945,43414712626
2020-10-22,12801.63574,13161.59375,12717.09375,12965.8916,12965.8916,34729759598
2020-10-23,12971.54883,13015.96191,12752.64746,12931.53906,12931.53906,28974975003
2020-10-24,12931.57422,13145.06641,12885.74707,13108.0625,13108.0625,24542317940
2020-10-25,13108.06348,13329.18359,12910.06152,13031.17383,13031.17383,24406920575
2020-10-26,13031.20117,13225.29785,12822.38281,13075.24805,13075.24805,29461458313
2020-10-27,13075.24219,13759.66895,13060.83789,13654.21875,13654.21875,33749878156
2020-10-28,13654.21484,13837.69531,12932.25098,13271.28516,13271.28516,35867318895
2020-10-29,13271.29883,13612.04785,12980.05957,13437.88281,13437.88281,56499499598
2020-10-30,13437.87402,13651.5166,13136.19824,13546.52246,13546.52246,30581485201
2020-10-31,13546.53223,14028.21387,13457.53027,13780.99512,13780.99512,30306464719
2020-11-01,13780.99512,13862.0332,13628.37793,13737.10938,13737.10938,24453857900
2020-11-02,13737.03223,13808.32324,13243.16016,13550.48926,13550.48926,30771455468
2020-11-03,13550.45117,13984.98145,13325.44141,13950.30078,13950.30078,29869951617
2020-11-04,13950.48828,14218.7666,13580.47168,14133.70703,14133.70703,35116364962
2020-11-05,14133.7334,15706.4043,14102.08887,15579.84863,15579.84863,40856321439
2020-11-06,15579.72949,15903.4375,15226.83984,15565.88086,15565.88086,39837841971
2020-11-07,15565.88086,15737.0957,14423.20313,14833.75391,14833.75391,35024953706
2020-11-08,14833.75391,15637.32031,14744.11035,15479.56738,15479.56738,26632075029
2020-11-09,15479.5957,15785.13672,14865.5293,15332.31543,15332.31543,34149115566
2020-11-10,15332.35059,15450.3291,15124.95996,15290.90234,15290.90234,25574938143
2020-11-11,15290.90918,15916.26074,15290.00684,15701.33984,15701.33984,29772374934
2020-11-12,15701.29883,16305.00391,15534.77148,16276.34375,16276.34375,34175758344
2020-11-13,16276.44043,16463.17773,15992.15234,16317.80859,16317.80859,31599492172
2020-11-14,16317.80859,16317.80859,15749.19336,16068.13867,16068.13867,27481710135
2020-11-15,16068.13965,16123.11035,15793.53418,15955.58789,15955.58789,23653867583
2020-11-16,15955.57715,16816.18164,15880.70606,16716.11133,16716.11133,31526766675
2020-11-17,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625,39006849170
2020-11-18,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586,49064800278
2020-11-19,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984,36985055355
2020-11-20,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445,36992873940
2020-11-21,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242,39650210707
2020-11-22,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195,41280434226
2020-11-23,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109,42741112308
2020-11-24,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484,51469565009
2020-11-25,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109,43710357371
2020-11-26,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305,61396835737
2020-11-27,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234,38886494645
2020-11-28,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406,32601040734
2020-11-29,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438,31133957704
2020-11-30,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594,47728480399
2020-12-01,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805,49633658712
2020-12-02,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918,37387697139
2020-12-03,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844,31930317405
2020-12-04,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563,33872388058
2020-12-05,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047,27242455064
2020-12-06,19154.17969,19390.5,18897.89453,19345.12109,19345.12109,25293775714
2020-12-07,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086,26896357742
2020-12-08,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453,31692288756
2020-12-09,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602,34420373071
2020-12-10,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219,25547132265
2020-12-11,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043,27919640985
2020-12-12,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625,21752580802
2020-12-13,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281,25450468637
2020-12-14,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453,22473997681
2020-12-15,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617,26741982541
2020-12-16,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766,44409011479
2020-12-17,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211,71378606374
2020-12-18,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094,40387896275
2020-12-19,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203,38487546580
2020-12-20,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492,37844228422
2020-12-21,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203,45852713981
2020-12-22,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293,44171632681
2020-12-23,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457,51146161904
2020-12-24,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922,41080759713
2020-12-25,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102,42068395846
2020-12-26,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711,48332647295
2020-12-27,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492,66479895605
2020-12-28,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859,49056742893
2020-12-29,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375,45265946774
2020-12-30,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313,51287442704
2020-12-31,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207,46754964848
2021-01-01,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234,40730301359
2021-01-02,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758,67865420765
2021-01-03,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344,78665235202
2021-01-04,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406,81163475344
2021-01-05,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969,67547324782
2021-01-06,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328,75289433811
2021-01-07,36833.875,40180.36719,36491.19141,39371.04297,39371.04297,84762141031
2021-01-08,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938,88107519480
2021-01-09,40788.64063,41436.35156,38980.875,40254.54688,40254.54688,61984162837
2021-01-10,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141,79980747690
2021-01-11,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625,1.23E+11
2021-01-12,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094,74773277909
2021-01-13,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938,69364315979
2021-01-14,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813,63615990033
2021-01-15,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719,67760757881
2021-01-16,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063,57706187875
2021-01-17,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734,52359854336
2021-01-18,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422,49511702429
2021-01-19,36642.23438,37755.89063,36069.80469,36069.80469,36069.80469,57244195486
2021-01-20,36050.11328,36378.32813,33570.47656,35547.75,35547.75,66834573161
2021-01-21,35549.39844,35552.67969,30250.75,30825.69922,30825.69922,75643067688
2021-01-22,30817.625,33811.85156,28953.37305,33005.76172,33005.76172,77207272511
2021-01-23,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258,48354737975
2021-01-24,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891,48643830599
2021-01-25,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258,59897054838
2021-01-26,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961,60255421470
2021-01-27,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688,62576762015
2021-01-28,30441.04102,33858.3125,30023.20703,33466.09766,33466.09766,76517157706
2021-01-29,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672,1.18E+11
2021-01-30,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344,65141828798
2021-01-31,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938,52754542671
2021-02-01,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578,61400400660
2021-02-02,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906,63088585433
2021-02-03,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984,61166818159
2021-02-04,37475.10547,38592.17578,36317.5,36926.06641,36926.06641,68838074392
2021-02-05,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859,58598066402
2021-02-06,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172,71326033653
2021-02-07,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141,65500641143
2021-02-08,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484,1.01E+11
2021-02-09,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547,91809846886
2021-02-10,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359,87301089896
2021-02-11,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203,81388911810
2021-02-12,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156,76555041196
2021-02-13,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563,70250456155
2021-02-14,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906,71248675228
2021-02-15,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859,77069903166
2021-02-16,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109,77049582886
2021-02-17,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781,80820545404
2021-02-18,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688,52054723579
2021-02-19,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281,63495496918
2021-02-20,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953,68145460026
2021-02-21,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531,51897585191
2021-02-22,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031,92052420332
2021-02-23,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578,1.06E+11
2021-02-24,48835.08594,51290.13672,47213.5,49705.33203,49705.33203,63695521388
2021-02-25,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156,54506565949
2021-02-26,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172,3.51E+11
2021-02-27,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313,45910946382
2021-02-28,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953,53443887451
2021-03-01,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219,53891300112
2021-03-02,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828,47530897720
2021-03-03,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219,53220811975
2021-03-04,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797,52343816680
2021-03-05,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469,48625928883
2021-03-06,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281,34363564661
2021-03-07,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141,43137459378
2021-03-08,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344,48597428048
2021-03-09,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719,50912227385
2021-03-10,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078,57295577614
2021-03-11,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109,56772343595
2021-03-12,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984,55689944702
2021-03-13,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594,60669829814
2021-03-14,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641,43901225564
2021-03-15,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922,66419369890
2021-03-16,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234,59749798599
2021-03-17,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453,60258313191
2021-03-18,58893.07813,60116.25,54253.57813,57858.92188,57858.92188,55746041000
2021-03-19,57850.44141,59498.375,56643.70313,58346.65234,58346.65234,49063873786
2021-03-20,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453,50361731222
2021-03-21,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188,51943414539
2021-03-22,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453,56521454974
2021-03-23,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531,56435023914
2021-03-24,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563,70567223787
2021-03-25,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016,67999812841
2021-03-26,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125,56652197978
2021-03-27,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172,47266542233
2021-03-28,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609,47686580918
2021-03-29,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922,57625587027
2021-03-30,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141,54414116432
2021-03-31,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203,65520826225
2021-04-01,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859,61669163792
2021-04-02,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125,58727860620
2021-04-03,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063,59641344484
2021-04-04,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469,50749662970
2021-04-05,58760.875,59891.29688,57694.82422,59057.87891,59057.87891,60706272115
2021-04-06,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938,66058027988
2021-04-07,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375,75645303584
2021-04-08,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313,53053855641
2021-04-09,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391,46655208546
2021-04-10,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438,58238470525
2021-04-11,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484,46280252580
2021-04-12,60175.94531,61253.03516,59589.875,59893.45313,59893.45313,51828688519
2021-04-13,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703,69983454362
2021-04-14,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531,77451779687
2021-04-15,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172,60954381579
2021-04-16,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906,84293007468
2021-04-17,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031,66138759198
2021-04-18,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359,97468872758
2021-04-19,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563,65344865159
2021-04-20,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125,67849323955
2021-04-21,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984,54926612466
2021-04-22,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344,74798630778
2021-04-23,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234,86668667320
2021-04-24,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719,49014494781
2021-04-25,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391,46117114240
2021-04-26,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391,58284039825
2021-04-27,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719,49448222757
2021-04-28,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313,48000572955
2021-04-29,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938,46088929780
2021-04-30,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578,52395931985
