Date,Open,High,Low,Close,Adj Close,Volume
2023-06-08,26347.6543,26797.51367,26246.66406,26508.2168,26508.2168,11904824295
2023-06-09,26505.92383,26770.28906,26339.31445,26480.375,26480.375,11015551640
2023-06-10,26481.76172,26531.04492,25501.83594,25851.24023,25851.24023,19872933189
2023-06-11,25854.03125,26203.43945,25668.98633,25940.16797,25940.16797,10732609603
2023-06-12,25934.28516,26087.91992,25675.19727,25902.5,25902.5,11677889997
2023-06-13,25902.94141,26376.35156,25728.36523,25918.72852,25918.72852,14143474486
2023-06-14,25920.25781,26041.80078,24902.15234,25124.67578,25124.67578,14265717766
2023-06-15,25121.67383,25735.30859,24797.16797,25576.39453,25576.39453,15837384409
2023-06-16,25575.2832,26463.17383,25245.35742,26327.46289,26327.46289,16324646965
2023-06-17,26328.67969,26769.39453,26174.49219,26510.67578,26510.67578,11090276850
2023-06-18,26510.45703,26675.92578,26325.89063,26336.21289,26336.21289,9565695129
2023-06-19,26335.44141,26984.61133,26312.83203,26851.0293,26851.0293,12826986222
2023-06-20,26841.66406,28388.96875,26668.79102,28327.48828,28327.48828,22211859147
2023-06-21,28311.31055,30737.33008,28283.41016,30027.29688,30027.29688,33346760979
2023-06-22,29995.93555,30495.99805,29679.1582,29912.28125,29912.28125,20653160491
2023-06-23,29896.38281,31389.53906,29845.21484,30695.46875,30695.46875,24115570085
2023-06-24,30708.73828,30804.14844,30290.14648,30548.69531,30548.69531,12147822496
2023-06-25,30545.15039,31041.27148,30327.94336,30480.26172,30480.26172,12703464114
2023-06-26,30480.52344,30636.0293,29955.74414,30271.13086,30271.13086,16493186997
2023-06-27,30274.32031,31006.78711,30236.65039,30688.16406,30688.16406,16428827944
2023-06-28,30696.56055,30703.2793,29921.82227,30086.24609,30086.24609,14571500779
2023-06-29,30086.1875,30796.25,30057.20313,30445.35156,30445.35156,13180860821
2023-06-30,30441.35352,31256.86328,29600.27539,30477.25195,30477.25195,26387306197
2023-07-01,30471.84766,30641.28906,30328.86523,30590.07813,30590.07813,9086606733
2023-07-02,30587.26953,30766.14063,30264.01953,30620.76953,30620.76953,10533418042
2023-07-03,30624.51563,31375.61328,30586.51367,31156.43945,31156.43945,15271884873
2023-07-04,31156.86523,31325.19727,30659.35547,30777.58203,30777.58203,12810828427
2023-07-05,30778.72461,30877.33008,30225.61328,30514.16602,30514.16602,12481622280
2023-07-06,30507.15039,31460.05273,29892.22656,29909.33789,29909.33789,21129219509
2023-07-07,29907.99805,30434.64453,29777.28516,30342.26563,30342.26563,13384770155
2023-07-08,30346.92188,30374.4375,30080.16016,30292.54102,30292.54102,7509378699
2023-07-09,30291.61133,30427.58984,30085.5918,30171.23438,30171.23438,7903327692
2023-07-10,30172.42383,31026.08398,29985.39453,30414.4707,30414.4707,14828209155
2023-07-11,30417.63281,30788.31445,30358.09766,30620.95117,30620.95117,12151839152
